Gene	Fixed_count	Poly_count	p	Haplotype	Gene_fixed_poly_ratio	Haplotype_fixed_poly_ratio	Haploblock	Direction	pAdj	Homolog	Annotation
Ha412HOChr09g0401581	3	31	0.674535717316296	0	0.0967741935483871	0.0601947477131897	Petpet_09_01	Fixed	1	AT3G20770	Encodes EIN3 (ethylene-insensitive3), a nuclear transcription factor that initiates downstream transcriptional cascades for ethylene responses. EIN3 interacts with MYC2, MYC3 and MYC4 to inhibit jasmonate-induced expression of wound-responsive genes and herbivory-inducible genes, and plant defense against generalist herbivores.
Ha412HOChr09g0401581	2	38	0.999999999999995	2	0.0526315789473684	0.0523990547621494	Petfal_09_01	Fixed	1	AT3G20770	Encodes EIN3 (ethylene-insensitive3), a nuclear transcription factor that initiates downstream transcriptional cascades for ethylene responses. EIN3 interacts with MYC2, MYC3 and MYC4 to inhibit jasmonate-induced expression of wound-responsive genes and herbivory-inducible genes, and plant defense against generalist herbivores.
Ha412HOChr09g0401581	14	21	0.000173689892607538	2	0.666666666666667	0.183399209486166	Petpet_09_01	Fixed	0.00333657170302332	AT3G20770	Encodes EIN3 (ethylene-insensitive3), a nuclear transcription factor that initiates downstream transcriptional cascades for ethylene responses. EIN3 interacts with MYC2, MYC3 and MYC4 to inhibit jasmonate-induced expression of wound-responsive genes and herbivory-inducible genes, and plant defense against generalist herbivores.
Ha412HOChr09g0401591	1	8	0.999999999999681	0	0.125	0.107628128724672	Petfal_09_01	Fixed	1	NA	NA
Ha412HOChr09g0401591	1	8	0.999999999999792	2	0.125	0.183399209486166	Petpet_09_01	Poly	1	NA	NA
Ha412HOChr09g0401591	0	7	0.999999999999995	2	0	0.0523990547621494	Petfal_09_01	Poly	1	NA	NA
Ha412HOChr09g0401611	1	27	0.999999999999924	2	0.037037037037037	0.0523990547621494	Petfal_09_01	Poly	1	AT3G10660	predicted to encode calcium-dependent  protein kinase and is localized to the ER. Protein is myristoylated in a cell-free extract. Changing the proposed myristoylated site, G residue in the amino terminal,  to A prevented the meristoylation .  The G to A mutation decreased AtCPK2 membrane association by approximately 50%.
Ha412HOChr09g0401611	9	4	7.19100547060022e-07	2	2.25	0.183399209486166	Petpet_09_01	Fixed	2.74517778904729e-05	AT3G10660	predicted to encode calcium-dependent  protein kinase and is localized to the ER. Protein is myristoylated in a cell-free extract. Changing the proposed myristoylated site, G residue in the amino terminal,  to A prevented the meristoylation .  The G to A mutation decreased AtCPK2 membrane association by approximately 50%.
Ha412HOChr09g0401611	5	12	0.0200466038877213	0	0.416666666666667	0.107628128724672	Petfal_09_01	Fixed	0.166642608045849	AT3G10660	predicted to encode calcium-dependent  protein kinase and is localized to the ER. Protein is myristoylated in a cell-free extract. Changing the proposed myristoylated site, G residue in the amino terminal,  to A prevented the meristoylation .  The G to A mutation decreased AtCPK2 membrane association by approximately 50%.
Ha412HOChr09g0401611	3	14	0.10872642734752	0	0.214285714285714	0.0601947477131897	Petpet_09_01	Fixed	0.534200415738952	AT3G10660	predicted to encode calcium-dependent  protein kinase and is localized to the ER. Protein is myristoylated in a cell-free extract. Changing the proposed myristoylated site, G residue in the amino terminal,  to A prevented the meristoylation .  The G to A mutation decreased AtCPK2 membrane association by approximately 50%.
Ha412HOChr09g0401621	0	35	0.334910746619999	2	0	0.0523990547621494	Petfal_09_01	Poly	0.899120967465605	AT4G19860	Encodes a cytosolic calcium-independent phospholipase A.
Ha412HOChr09g0401621	0	27	0.39092530945486	0	0	0.0601947477131897	Petpet_09_01	Poly	0.935175606807876	AT4G19860	Encodes a cytosolic calcium-independent phospholipase A.
Ha412HOChr09g0401621	1	28	0.409514015955857	0	0.0357142857142857	0.107628128724672	Petfal_09_01	Poly	0.945977844453119	AT4G19860	Encodes a cytosolic calcium-independent phospholipase A.
Ha412HOChr09g0401621	1	23	0.211126005074344	2	0.0434782608695652	0.183399209486166	Petpet_09_01	Poly	0.760218510912032	AT4G19860	Encodes a cytosolic calcium-independent phospholipase A.
Ha412HOChr09g0401641	6	28	0.913796967871633	2	0.214285714285714	0.183399209486166	Petpet_09_01	Fixed	1	AT1G75130	member of CYP721A
Ha412HOChr09g0401641	4	25	0.670301395467464	0	0.16	0.107628128724672	Petfal_09_01	Fixed	1	AT1G75130	member of CYP721A
Ha412HOChr09g0401641	1	23	0.99999999999999	2	0.0434782608695652	0.0523990547621494	Petfal_09_01	Poly	1	AT1G75130	member of CYP721A
Ha412HOChr09g0401641	1	25	0.999999999999741	0	0.04	0.0601947477131897	Petpet_09_01	Poly	1	AT1G75130	member of CYP721A
Ha412HOChr09g0401651	2	7	0.48228384336749	0	0.285714285714286	0.107628128724672	Petfal_09_01	Fixed	0.997196380111549	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401651	2	9	0.99999999999989	2	0.222222222222222	0.183399209486166	Petpet_09_01	Fixed	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401651	0	10	0.999999999999418	2	0	0.0523990547621494	Petfal_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401651	0	8	0.999999999999363	0	0	0.0601947477131897	Petpet_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401741	0	16	0.733827528505134	2	0	0.0523990547621494	Petfal_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401741	0	12	0.821599782981884	0	0	0.0601947477131897	Petpet_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401911	11	34	0.00217478916111552	0	0.323529411764706	0.107628128724672	Petfal_09_01	Fixed	0.0284909264199909	AT5G45110	Encodes NPR3, a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays. NPR3 and NPR4 are receptors for the immune signal salicylic acid. The mRNA is cell-to-cell mobile.
Ha412HOChr09g0401911	4	25	0.0805469243097319	2	0.16	0.0523990547621494	Petfal_09_01	Fixed	0.448451454575363	AT5G45110	Encodes NPR3, a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays. NPR3 and NPR4 are receptors for the immune signal salicylic acid. The mRNA is cell-to-cell mobile.
Ha412HOChr09g0401911	6	32	0.0197606725034374	0	0.1875	0.0601947477131897	Petpet_09_01	Fixed	0.164639468279824	AT5G45110	Encodes NPR3, a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays. NPR3 and NPR4 are receptors for the immune signal salicylic acid. The mRNA is cell-to-cell mobile.
Ha412HOChr09g0401911	17	21	2.24210978277457e-06	2	0.80952380952381	0.183399209486166	Petpet_09_01	Fixed	7.57075210313206e-05	AT5G45110	Encodes NPR3, a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays. NPR3 and NPR4 are receptors for the immune signal salicylic acid. The mRNA is cell-to-cell mobile.
Ha412HOChr09g0401931	4	35	0.999999999999988	0	0.114285714285714	0.107628128724672	Petfal_09_01	Fixed	1	AT4G19650	Mitochondrial transcription termination factor family protein;(source:Araport11)
Ha412HOChr09g0401931	3	33	0.589704373797231	2	0.0909090909090909	0.0523990547621494	Petfal_09_01	Fixed	1	AT4G19650	Mitochondrial transcription termination factor family protein;(source:Araport11)
Ha412HOChr09g0401931	5	23	0.933900928546559	2	0.217391304347826	0.183399209486166	Petpet_09_01	Fixed	1	AT4G19650	Mitochondrial transcription termination factor family protein;(source:Araport11)
Ha412HOChr09g0401931	3	52	0.999999999999779	0	0.0576923076923077	0.0601947477131897	Petpet_09_01	Poly	1	AT4G19650	Mitochondrial transcription termination factor family protein;(source:Araport11)
Ha412HOChr09g0401941	5	24	0.998339155611225	2	0.208333333333333	0.183399209486166	Petpet_09_01	Fixed	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401941	2	39	0.999999999999892	0	0.0512820512820513	0.0601947477131897	Petpet_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401941	4	28	0.81686823260869	0	0.142857142857143	0.107628128724672	Petfal_09_01	Fixed	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401941	2	35	0.999999999999867	2	0.0571428571428571	0.0523990547621494	Petfal_09_01	Fixed	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401971	0	8	0.999999999999993	2	0	0.0523990547621494	Petfal_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401971	0	9	0.673805371970205	0	0	0.107628128724672	Petfal_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0401971	0	14	0.734014073904512	0	0	0.0601947477131897	Petpet_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0402011	10	7	1.6202547765573e-10	0	1.42857142857143	0.107628128724672	Petfal_09_01	Fixed	1.38728528618517e-08	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0402011	10	10	8.08669002445563e-05	2	1	0.183399209486166	Petpet_09_01	Fixed	0.00173718912765501	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0402011	7	18	1.26452106140834e-05	0	0.388888888888889	0.0601947477131897	Petpet_09_01	Fixed	0.000346068811942963	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0402011	7	15	1.4243544344103e-07	2	0.466666666666667	0.0523990547621494	Petfal_09_01	Fixed	6.99743303494928e-06	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0402051	0	9	0.673805371970205	0	0	0.107628128724672	Petfal_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0402051	0	7	0.541612804348268	2	0	0.183399209486166	Petpet_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0402051	0	8	0.999999999999993	2	0	0.0523990547621494	Petfal_09_01	Poly	1	AT5G13750	zinc induced facilitator-like 1;(source:Araport11)
Ha412HOChr09g0402071	2	14	0.523952456827955	0	0.142857142857143	0.0601947477131897	Petpet_09_01	Fixed	1	AT5G45170	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein;(source:Araport11)
Ha412HOChr09g0402071	2	19	0.999999999999786	0	0.105263157894737	0.107628128724672	Petfal_09_01	Poly	1	AT5G45170	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein;(source:Araport11)
Ha412HOChr09g0402071	5	16	0.453810330392784	2	0.3125	0.183399209486166	Petpet_09_01	Fixed	0.982381672967074	AT5G45170	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein;(source:Araport11)
Ha412HOChr09g0402071	2	16	0.514348369107851	2	0.125	0.0523990547621494	Petfal_09_01	Fixed	1	AT5G45170	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein;(source:Araport11)
Ha412HOChr09g0402081	3	8	0.508341559549158	2	0.375	0.183399209486166	Petpet_09_01	Fixed	1	AT3G54320	WRINKLED1 encodes transcription factor of the AP2/ERWEBP class. Protein has two plant-specific (AP2/EREB) DNA-binding domains and is involved in the control of storage compound biosynthesis in Arabidopsis. Mutants have wrinkled seed phenotype, due to a defect in the incorporation of sucrose and glucose into triacylglycerols. Transgenic sGsL plants (21-day-old) grown on 6% sucrose for 24 hours had 2-fold increase in levels of expressions (sGsL line carries a single copy of T-DNA containing the Spomin::GUS-Spomin::LUC dual reporter genes in the upper arm of chromosome 5 of ecotype Col-0. The sporamin .minimal. promoter directs sugar-inducible expression of the LUC and GUS reporters in leaves). Regulation by LEC2 promotes fatty acid accumulation during seed maturation. Splice form 3 is the major form expressed in seedlings.Mutations in the C terminal intrinsically disordered region increase the stability of WRI1 and lead to increased oil production.
Ha412HOChr09g0402081	0	21	0.256774859984243	0	0	0.107628128724672	Petfal_09_01	Poly	0.818606448572107	AT3G54320	WRINKLED1 encodes transcription factor of the AP2/ERWEBP class. Protein has two plant-specific (AP2/EREB) DNA-binding domains and is involved in the control of storage compound biosynthesis in Arabidopsis. Mutants have wrinkled seed phenotype, due to a defect in the incorporation of sucrose and glucose into triacylglycerols. Transgenic sGsL plants (21-day-old) grown on 6% sucrose for 24 hours had 2-fold increase in levels of expressions (sGsL line carries a single copy of T-DNA containing the Spomin::GUS-Spomin::LUC dual reporter genes in the upper arm of chromosome 5 of ecotype Col-0. The sporamin .minimal. promoter directs sugar-inducible expression of the LUC and GUS reporters in leaves). Regulation by LEC2 promotes fatty acid accumulation during seed maturation. Splice form 3 is the major form expressed in seedlings.Mutations in the C terminal intrinsically disordered region increase the stability of WRI1 and lead to increased oil production.
Ha412HOChr09g0402081	0	8	0.999999999999363	0	0	0.0601947477131897	Petpet_09_01	Poly	1	AT3G54320	WRINKLED1 encodes transcription factor of the AP2/ERWEBP class. Protein has two plant-specific (AP2/EREB) DNA-binding domains and is involved in the control of storage compound biosynthesis in Arabidopsis. Mutants have wrinkled seed phenotype, due to a defect in the incorporation of sucrose and glucose into triacylglycerols. Transgenic sGsL plants (21-day-old) grown on 6% sucrose for 24 hours had 2-fold increase in levels of expressions (sGsL line carries a single copy of T-DNA containing the Spomin::GUS-Spomin::LUC dual reporter genes in the upper arm of chromosome 5 of ecotype Col-0. The sporamin .minimal. promoter directs sugar-inducible expression of the LUC and GUS reporters in leaves). Regulation by LEC2 promotes fatty acid accumulation during seed maturation. Splice form 3 is the major form expressed in seedlings.Mutations in the C terminal intrinsically disordered region increase the stability of WRI1 and lead to increased oil production.
Ha412HOChr09g0402081	0	22	0.560230962383008	2	0	0.0523990547621494	Petfal_09_01	Poly	1	AT3G54320	WRINKLED1 encodes transcription factor of the AP2/ERWEBP class. Protein has two plant-specific (AP2/EREB) DNA-binding domains and is involved in the control of storage compound biosynthesis in Arabidopsis. Mutants have wrinkled seed phenotype, due to a defect in the incorporation of sucrose and glucose into triacylglycerols. Transgenic sGsL plants (21-day-old) grown on 6% sucrose for 24 hours had 2-fold increase in levels of expressions (sGsL line carries a single copy of T-DNA containing the Spomin::GUS-Spomin::LUC dual reporter genes in the upper arm of chromosome 5 of ecotype Col-0. The sporamin .minimal. promoter directs sugar-inducible expression of the LUC and GUS reporters in leaves). Regulation by LEC2 promotes fatty acid accumulation during seed maturation. Splice form 3 is the major form expressed in seedlings.Mutations in the C terminal intrinsically disordered region increase the stability of WRI1 and lead to increased oil production.
Ha412HOChr09g0402101	2	29	0.75712362706707	0	0.0689655172413793	0.107628128724672	Petfal_09_01	Poly	1	AT2G13680	Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen.
Ha412HOChr09g0402101	6	18	0.316542812583006	2	0.333333333333333	0.183399209486166	Petpet_09_01	Fixed	0.883850206401285	AT2G13680	Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen.
Ha412HOChr09g0402101	2	30	0.999999999999812	2	0.0666666666666667	0.0523990547621494	Petfal_09_01	Fixed	1	AT2G13680	Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen.
Ha412HOChr09g0402101	1	27	0.942460566983227	0	0.037037037037037	0.0601947477131897	Petpet_09_01	Poly	1	AT2G13680	Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen.
Ha412HOChr09g0402111	1	22	0.999999999999984	2	0.0454545454545455	0.0523990547621494	Petfal_09_01	Poly	1	AT2G13680	Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen.
Ha412HOChr09g0402111	6	10	0.0373463804544501	2	0.6	0.183399209486166	Petpet_09_01	Fixed	0.263490913777218	AT2G13680	Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen.
Ha412HOChr09g0402111	4	19	0.37460994382397	0	0.210526315789474	0.107628128724672	Petfal_09_01	Fixed	0.922026190687848	AT2G13680	Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen.
